id,Actual,Predicted
450498,0,0
458487,0,0
316247,0,0
488138,0,0
306355,0,0
544085,0,0
441591,0,0
282068,0,0
356797,0,0
3502,0,0
379968,0,0
116138,0,0
553812,0,0
51743,0,0
133481,0,0
237238,0,0
124473,0,0
42372,0,0
589798,0,0
488925,0,0
594110,1,0
560284,0,0
145443,0,0
311724,0,0
124723,0,0
367970,0,0
95288,0,0
194024,0,0
356785,0,0
525657,0,0
523712,0,0
238397,0,0
44514,0,0
464557,0,0
401764,0,0
166584,0,0
283191,0,0
246388,0,0
423197,0,0
142527,0,0
330526,0,0
39052,0,0
405373,0,0
472858,1,0
111455,0,0
84635,0,0
408134,0,0
518436,0,0
2275,0,0
194206,0,0
419032,0,0
88949,1,0
89202,0,0
76391,0,0
396662,0,0
269331,0,0
6056,0,0
172630,0,0
166502,0,0
481887,0,0
415735,1,0
121760,0,0
592499,0,0
27892,0,0
505575,0,0
419160,0,0
120050,0,0
575052,0,0
891,0,0
246462,0,0
176290,0,0
496279,0,0
407128,0,0
336422,0,0
137589,0,0
30631,0,0
59822,0,0
188542,1,0
303871,0,0
277224,0,0
29066,0,0
262814,0,0
266520,0,0
394662,0,0
595807,0,0
286008,0,0
368467,0,0
38101,0,0
455040,0,0
42464,0,0
486049,0,0
445564,0,0
143068,0,0
43526,0,0
191383,0,0
477779,0,0
506745,0,0
449980,0,0
481159,0,0
64205,0,0
477818,0,0
160500,0,0
131924,0,0
457259,0,0
210462,0,0
266300,0,0
143610,0,0
160300,0,0
28891,0,0
387165,1,0
592133,0,0
20693,0,0
233001,0,0
98951,0,0
169571,0,0
278441,0,0
354178,0,0
193494,0,0
352093,0,0
122189,0,0
125071,0,0
414989,0,0
530020,0,0
317999,0,0
113675,0,0
76646,0,0
404706,0,0
274082,0,0
483609,0,0
466621,0,0
472714,0,0
588931,0,0
342300,0,0
283279,0,0
287437,0,0
321061,0,0
156950,0,0
478560,0,0
373087,0,0
79577,0,0
331300,0,0
348620,0,0
523512,0,0
131540,0,0
102467,0,0
11082,0,0
231209,0,0
578839,0,0
205294,0,0
228126,0,0
331522,0,0
160286,0,0
394338,0,0
49794,1,0
9574,0,0
349394,0,0
81015,0,0
365460,1,0
497718,0,0
559535,0,0
303008,0,0
410085,0,0
197710,0,0
452355,0,0
536401,0,0
355275,0,0
547096,0,0
2016,0,0
81387,0,0
149164,0,0
20060,0,0
376802,0,0
15816,0,0
224617,0,0
394176,0,0
254033,0,0
363054,0,0
493482,0,0
495940,0,0
61448,1,0
201857,0,0
155148,0,0
569782,0,0
591799,0,0
202572,0,0
183343,0,0
399795,0,0
318696,0,0
502076,0,0
574866,0,0
370522,0,0
127654,0,0
229130,0,0
143554,0,0
257033,0,0
520059,0,0
504951,0,0
220486,0,0
105426,0,0
28875,0,0
254305,0,0
342048,0,0
6672,0,0
341582,0,0
372842,0,0
543254,0,0
319087,0,0
592878,0,0
436672,0,0
375458,0,0
460198,0,0
317106,0,0
21531,0,0
204957,0,0
420389,0,0
107259,0,0
80836,0,0
451988,0,0
581134,0,0
134361,0,0
139681,0,0
116073,0,0
137574,0,0
368788,0,0
399594,0,0
232131,0,0
175962,0,0
583767,0,0
45470,0,0
14902,0,0
372105,0,0
293636,0,0
465280,0,0
534477,0,0
89643,0,0
201786,0,0
584460,1,0
595426,0,0
310399,0,0
495569,0,0
191477,0,0
237806,0,0
156346,0,0
73890,0,0
333828,0,0
479934,0,0
7121,0,0
385679,0,0
511813,0,0
36617,0,0
392767,0,0
331853,0,0
73253,0,0
514728,0,0
65658,1,0
228075,0,0
322168,0,0
317215,0,0
351734,0,0
163083,0,0
400353,0,0
420866,1,0
539280,0,0
429778,0,0
6655,0,0
363053,0,0
169271,0,0
475775,0,0
98657,0,0
28841,0,0
47980,0,0
66569,0,0
159766,0,0
557279,0,0
359321,0,0
466875,0,0
552021,0,0
249346,0,0
4636,1,0
426633,0,0
353463,0,0
184169,0,0
259549,0,0
104113,0,0
359,0,0
6760,0,0
229899,0,0
205825,0,0
329059,0,0
79923,0,0
396017,0,0
170624,0,0
156378,0,0
515452,0,0
362591,0,0
350795,0,0
510797,0,0
240951,0,0
526113,0,0
442488,0,0
194156,0,0
305239,0,0
372385,0,0
395470,0,0
16021,1,0
327500,0,0
287261,0,0
590344,1,0
585310,0,0
550170,0,0
64026,0,0
76556,1,0
381249,0,0
121768,0,0
37879,0,0
30043,0,0
434249,0,0
286200,0,0
504959,0,0
464758,0,0
228050,0,0
463997,0,0
191329,0,0
224191,0,0
361624,0,0
331660,0,0
561011,0,0
527260,0,0
13693,0,0
325106,0,0
552597,0,0
19263,0,0
399546,0,0
562549,0,0
409660,0,0
575741,0,0
529070,0,0
462037,0,0
348078,1,0
31053,0,0
191692,0,0
193984,0,0
421380,0,0
170344,0,0
362929,0,0
486254,0,0
337084,0,0
419327,0,0
196166,0,0
90850,1,0
542450,0,0
285440,0,0
578971,0,0
82173,0,0
230564,0,0
338049,0,0
576745,0,0
146813,0,0
464461,0,0
415613,0,0
245272,0,0
45731,0,0
537946,0,0
555979,0,0
122523,0,0
449816,0,0
147286,0,0
260339,0,0
154133,0,0
455050,0,0
460418,0,0
417604,0,0
402688,0,0
438770,0,0
216799,0,0
95160,0,0
180495,0,0
188925,0,0
159025,0,0
582539,0,0
453769,0,0
192095,0,0
534344,0,0
351833,0,0
506277,0,0
15100,0,0
150481,0,0
497754,0,0
359505,0,0
340232,0,0
496891,0,0
547323,0,0
569569,0,0
33412,0,0
295411,0,0
147896,0,0
120128,0,0
314230,0,0
67175,0,0
349633,0,0
333556,0,0
563738,0,0
12417,0,0
308107,0,0
522510,0,0
548763,0,0
41544,0,0
365593,0,0
83235,0,0
363827,0,0
56732,0,0
270791,0,0
58237,0,0
149648,0,0
172307,0,0
42672,0,0
91805,0,0
475957,0,0
144325,0,0
293894,0,0
428156,0,0
333115,0,0
564215,0,0
471425,0,0
326079,0,0
255934,0,0
11992,0,0
373019,0,0
343736,0,0
57889,1,0
252882,0,0
168165,0,0
95207,1,0
150877,0,0
191746,0,0
219830,0,0
403660,0,0
308445,0,0
541670,0,0
568139,0,0
502870,0,0
484429,0,0
466911,0,0
104086,0,0
257535,0,0
338554,0,0
133173,0,0
432500,0,0
170928,0,0
588542,0,0
266387,0,0
573421,0,0
567867,0,0
263315,0,0
164380,0,0
10835,0,0
44043,0,0
172341,0,0
561007,0,0
361067,0,0
215917,0,0
18705,0,0
99292,0,0
437420,0,0
74442,0,0
233735,0,0
129879,0,0
525084,0,0
373575,0,0
220909,0,0
330956,0,0
63879,0,0
159202,0,0
486571,0,0
408021,0,0
464789,0,0
68570,0,0
370210,0,0
465223,0,0
275261,0,0
449275,0,0
193870,0,0
323583,0,0
182293,0,0
487719,0,0
415172,0,0
224938,0,0
136874,0,0
455242,0,0
357865,0,0
466572,0,0
572153,0,0
459657,0,0
294659,0,0
459079,0,0
41748,0,0
7968,0,0
47439,0,0
285239,0,0
113470,0,0
330639,0,0
237461,1,0
390610,0,0
216171,0,0
7098,0,0
294677,0,0
110479,1,0
317140,0,0
394471,0,0
429897,0,0
183985,0,0
228037,0,0
305954,0,0
499727,0,0
552086,0,0
548084,0,0
6137,0,0
197610,0,0
305335,0,0
153434,0,0
50212,0,0
306515,0,0
265348,0,0
279053,0,0
339158,0,0
34725,0,0
103199,0,0
521013,0,0
56386,0,0
69005,0,0
552926,0,0
77386,0,0
368037,0,0
226383,0,0
546016,0,0
467530,0,0
537720,0,0
561420,0,0
288827,0,0
98837,0,0
349689,1,0
595534,0,0
134585,0,0
420945,0,0
10879,0,0
82776,0,0
445148,0,0
366825,0,0
36060,0,0
490594,1,0
477327,0,0
538773,0,0
87244,0,0
450666,0,0
262906,0,0
272882,0,0
521074,0,0
162828,0,0
573162,0,0
301019,0,0
418918,0,0
501511,0,0
387963,0,0
325476,0,0
318322,1,0
353562,0,0
199746,0,0
118117,0,0
344867,0,0
382395,0,0
270513,0,0
29700,0,0
186395,0,0
233091,0,0
341823,0,0
377335,0,0
340794,0,0
109022,0,0
5549,0,0
72266,0,0
577990,1,0
465176,0,0
221024,0,0
87589,0,0
333885,0,0
474757,0,0
306280,0,0
43025,0,0
462091,0,0
339771,0,0
230652,0,0
124746,0,0
169520,0,0
265478,0,0
311309,0,0
43800,0,0
383828,0,0
590857,0,0
246952,0,0
163090,0,0
537678,0,0
81361,0,0
116736,0,0
65089,0,0
57913,0,0
35095,0,0
43290,0,0
252131,0,0
338765,0,0
76907,0,0
295086,0,0
203944,0,0
340697,0,0
461766,0,0
370996,0,0
554900,0,0
43315,0,0
125622,0,0
425756,0,0
241542,0,0
37703,0,0
211968,0,0
61675,0,0
162909,0,0
159951,0,0
555721,0,0
74900,0,0
326054,0,0
546135,1,0
288147,0,0
527849,0,0
486656,0,0
398345,0,0
71990,0,0
265047,0,0
477423,0,0
236930,0,0
199091,0,0
461009,0,0
344660,0,0
250167,0,0
84236,0,0
222375,0,0
1269,0,0
595909,0,0
534480,0,0
462460,0,0
135940,0,0
522013,0,0
124433,0,0
444152,1,0
418044,0,0
499708,1,0
387590,0,0
166228,0,0
430843,0,0
350748,0,0
135367,0,0
493091,0,0
267899,0,0
463399,0,0
341464,0,0
568333,0,0
198965,0,0
480738,0,0
63859,0,0
378550,0,0
166751,0,0
140552,0,0
497079,0,0
500189,0,0
572437,0,0
54576,0,0
587777,0,0
228912,0,0
534835,0,0
45613,0,0
538560,0,0
567968,0,0
384518,0,0
273938,0,0
158398,0,0
234359,0,0
445174,0,0
111971,0,0
524782,0,0
436007,0,0
400768,0,0
58047,0,0
448387,0,0
14517,0,0
496872,0,0
560611,0,0
390419,0,0
147668,0,0
507548,0,0
143327,0,0
236134,0,0
25357,0,0
160918,0,0
431851,0,0
590771,0,0
345183,0,0
458298,0,0
324252,0,0
452433,0,0
477673,0,0
34788,0,0
408274,0,0
12332,0,0
435016,0,0
121219,0,0
140292,0,0
557338,0,0
580795,0,0
115467,0,0
281269,0,0
581491,1,0
10703,0,0
571845,0,0
94620,0,0
385401,0,0
203913,0,0
331896,0,0
82193,0,0
541769,0,0
81907,0,0
463249,0,0
54782,0,0
324679,0,0
13367,0,0
593712,0,0
420169,0,0
313571,0,0
285226,0,0
189040,0,0
339930,0,0
109016,0,0
384372,0,0
403676,0,0
281922,0,0
537162,0,0
80664,0,0
574162,0,0
236213,0,0
324940,0,0
80097,1,0
347038,0,0
147520,0,0
584045,0,0
278896,0,0
157221,0,0
90582,0,0
361448,0,0
387013,0,0
480874,0,0
449078,0,0
590063,0,0
508507,0,0
62308,0,0
154888,0,0
47911,0,0
555633,0,0
342273,1,0
492601,0,0
543719,0,0
528375,1,0
468486,0,0
287670,0,0
362073,0,0
528585,0,0
14440,0,0
47502,0,0
316854,0,0
87465,0,0
267948,0,0
218322,0,0
7144,0,0
100636,0,0
113122,0,0
415709,0,0
160442,1,0
250289,0,0
178475,0,0
50397,0,0
424870,0,0
587274,0,0
363424,0,0
400192,0,0
595260,0,0
276672,0,0
91163,0,0
356921,0,0
34624,0,0
492491,0,0
412840,0,0
164431,0,0
237227,0,0
419993,0,0
571381,0,0
155448,0,0
480182,0,0
580469,0,0
496588,0,0
366969,0,0
105963,0,0
126302,0,0
59285,0,0
360867,0,0
356209,0,0
267083,0,0
71597,0,0
194252,0,0
454218,0,0
369833,0,0
240984,0,0
454579,0,0
82586,0,0
347313,0,0
256926,0,0
544958,0,0
282287,0,0
24742,1,0
98331,0,0
457689,0,0
78216,0,0
117190,0,0
290698,0,0
382854,0,0
115863,0,0
90836,0,0
314174,0,0
20367,0,0
399605,0,0
170710,0,0
40186,0,0
314554,0,0
528487,0,0
370147,0,0
524331,0,0
32129,0,0
210308,0,0
230249,0,0
436312,0,0
233515,0,0
589846,0,0
274244,0,0
392792,0,0
88450,0,0
308370,0,0
265171,0,0
32894,0,0
180394,0,0
386242,0,0
528796,0,0
53860,0,0
520912,0,0
171865,0,0
304603,1,0
494396,0,0
32526,1,0
166183,0,0
41966,0,0
554017,0,0
39505,0,0
164096,0,0
135605,0,0
354299,1,0
226752,0,0
490505,0,0
57331,0,0
328837,0,0
421322,0,0
57308,0,0
419764,0,0
571216,0,0
569618,0,0
513,0,0
542316,0,0
297407,0,0
187286,0,0
321233,0,0
455770,0,0
381776,0,0
501699,0,0
491939,0,0
587469,0,0
356843,0,0
410104,0,0
231573,0,0
207043,0,0
490916,0,0
481539,0,0
448402,0,0
103481,0,0
497704,1,0
106805,0,0
9754,0,0
91645,1,0
332625,0,0
206174,0,0
161029,0,0
498508,0,0
220430,0,0
401632,0,0
164639,0,0
78973,0,0
427050,0,0
216712,0,0
312870,0,0
537780,0,0
180581,0,0
207557,0,0
182755,0,0
64664,0,0
293155,0,0
163506,0,0
176218,0,0
474338,0,0
326476,0,0
85298,0,0
553399,0,0
315738,0,0
481953,0,0
459010,0,0
444844,1,0
512778,0,0
267393,0,0
56072,0,0
138181,0,0
594397,0,0
499424,0,0
382105,0,0
353781,0,0
28952,0,0
19494,0,0
578579,0,0
556551,0,0
70555,0,0
379333,0,0
293898,0,0
29587,0,0
365516,0,0
497094,0,0
279658,1,0
406380,0,0
276878,0,0
384161,0,0
114718,0,0
482655,0,0
148605,0,0
569487,0,0
67072,0,0
177951,0,0
469903,0,0
454693,0,0
113565,0,0
399765,0,0
422460,0,0
295034,0,0
391252,0,0
319982,0,0
112495,0,0
339570,0,0
452299,0,0
532337,0,0
185067,0,0
101861,0,0
143604,0,0
150615,0,0
236192,0,0
403512,0,0
211584,0,0
141411,0,0
534069,0,0
260792,0,0
491611,0,0
329965,0,0
737,0,0
157271,0,0
110173,0,0
513795,0,0
10548,0,0
357513,0,0
513621,1,0
594668,0,0
421386,0,0
320333,0,0
475226,0,0
382352,0,0
154065,0,0
329169,0,0
67793,1,0
388640,0,0
479392,1,0
261002,0,0
74142,0,0
327054,0,0
216594,0,0
468983,0,0
13186,0,0
490450,0,0
303037,0,0
288593,0,0
487031,0,0
512927,0,0
581127,0,0
311408,0,0
523500,0,0
196376,0,0
326483,0,0
54410,0,0
152070,0,0
116352,0,0
293021,0,0
474981,0,0
452912,0,0
34395,0,0
395232,0,0
362335,0,0
240057,0,0
549752,0,0
24315,0,0
258029,0,0
330584,0,0
536808,0,0
22602,1,0
229062,0,0
163557,0,0
575508,0,0
158762,0,0
426104,0,0
251034,0,0
422668,0,0
339419,0,0
569492,0,0
223881,0,0
88332,0,0
591441,0,0
249930,0,0
573620,0,0
266822,0,0
500464,0,0
512129,0,0
426671,0,0
338106,0,0
469364,0,0
448770,0,0
581162,1,0
458120,0,0
57341,0,0
338600,0,0
561729,0,0
459707,0,0
115004,0,0
211214,0,0
218992,0,0
376994,0,0
160690,1,0
113524,0,0
167763,0,0
533402,0,0
38944,1,0
469057,0,0
477046,0,0
23278,0,0
415219,0,0
288354,0,0
403114,0,0
388734,0,0
63197,0,0
387937,0,0
408599,0,0
24926,0,0
112252,0,0
305923,0,0
335709,0,0
212707,0,0
130214,0,0
316987,0,0
99641,0,0
125253,0,0
262015,0,0
390165,0,0
45856,0,0
391246,0,0
96177,0,0
218719,0,0
453169,0,0
569838,0,0
328380,0,0
509796,0,0
296929,0,0
32012,0,0
337783,0,0
70534,0,0
482574,0,0
314494,0,0
483746,0,0
36988,0,0
386292,0,0
60001,0,0
514810,0,0
558277,0,0
551947,0,0
320158,0,0
546796,0,0
482869,0,0
62841,0,0
125812,0,0
331512,0,0
583110,0,0
283600,0,0
20996,0,0
74137,0,0
103059,0,0
11316,0,0
178701,0,0
474011,0,0
11724,0,0
425392,0,0
356046,0,0
98317,0,0
237649,1,0
296247,0,0
331843,0,0
115404,0,0
132007,0,0
300866,0,0
362122,0,0
485962,1,0
76043,0,0
359154,0,0
192680,0,0
325278,0,0
230318,0,0
95825,0,0
111760,0,0
324541,0,0
147433,1,0
592425,0,0
467832,0,0
250953,0,0
37201,0,0
31296,0,0
172993,0,0
40755,0,0
260648,0,0
321837,0,0
378294,0,0
29057,0,0
577410,0,0
185654,0,0
405952,0,0
436003,0,0
480630,0,0
99972,0,0
435554,0,0
454052,0,0
354468,0,0
316585,0,0
290170,0,0
361132,1,0
501617,0,0
394430,0,0
572652,0,0
262433,0,0
371294,0,0
116905,1,0
330000,0,0
213028,0,0
373851,0,0
31633,0,0
330890,0,0
438883,0,0
296985,0,0
108013,1,0
455056,0,0
198809,0,0
332754,0,0
105774,0,0
454399,1,0
148220,0,0
173180,0,0
294206,0,0
434316,0,0
47058,1,0
225796,0,0
417384,0,0
545087,0,0
401384,0,0
164398,0,0
493998,0,0
66443,0,0
59031,0,0
225016,0,0
491342,0,0
74955,0,0
107829,0,0
224517,0,0
504065,0,0
371097,0,0
191500,0,0
535764,0,0
232509,0,0
488425,0,0
71380,0,0
353751,0,0
98838,0,0
17802,0,0
420534,0,0
432678,0,0
231536,0,0
227541,0,0
563770,0,0
137510,0,0
231850,0,0
153923,0,0
280252,0,0
352354,0,0
372440,0,0
518917,0,0
278588,0,0
146783,0,0
583090,0,0
460760,0,0
437902,0,0
377709,0,0
397301,0,0
291910,0,0
502589,0,0
46641,0,0
378652,1,0
567077,0,0
404904,0,0
288256,0,0
118984,0,0
154125,0,0
461409,0,0
169543,0,0
98750,1,0
467546,0,0
137033,0,0
169028,0,0
53909,0,0
190939,0,0
368088,0,0
124682,0,0
11955,0,0
529247,0,0
435987,0,0
440162,0,0
413151,0,0
6107,0,0
212803,0,0
514700,0,0
14756,0,0
138897,0,0
400789,0,0
21132,0,0
470543,0,0
43547,0,0
388969,0,0
126938,0,0
383068,0,0
293614,0,0
189940,0,0
172730,0,0
234947,0,0
116981,0,0
442193,0,0
73240,0,0
34910,0,0
473480,0,0
53602,0,0
18857,0,0
232621,0,0
37988,0,0
231011,0,0
119011,0,0
12897,0,0
214081,0,0
263483,0,0
588007,0,0
127408,0,0
279598,0,0
365399,0,0
194710,0,0
478103,0,0
48334,0,0
17161,0,0
460464,0,0
205721,0,0
545967,0,0
287513,0,0
282584,0,0
61856,0,0
564607,0,0
178390,0,0
318132,0,0
146357,0,0
574609,0,0
391930,0,0
355919,1,0
152675,0,0
358548,0,0
244992,0,0
256726,0,0
119026,0,0
226266,0,0
475742,0,0
155090,0,0
565521,0,0
211123,0,0
371661,0,0
399409,0,0
93279,1,0
202536,0,0
522807,0,0
447432,0,0
457239,0,0
382982,0,0
138972,0,0
42563,0,0
323424,0,0
308829,0,0
30788,0,0
287080,0,0
468009,0,0
490085,0,0
158339,0,0
248373,0,0
48019,0,0
169821,0,0
359511,0,0
415855,0,0
529355,0,0
304106,0,0
248234,0,0
83732,0,0
71180,0,0
67116,0,0
339532,0,0
354938,0,0
323373,0,0
485808,0,0
341791,0,0
420818,0,0
300806,0,0
259545,0,0
16464,0,0
266435,0,0
491629,0,0
417090,0,0
307119,0,0
416357,0,0
225556,0,0
278617,0,0
152108,0,0
559740,0,0
4270,0,0
333614,0,0
33143,0,0
48057,0,0
215392,0,0
146240,0,0
25517,0,0
561966,0,0
393934,0,0
516262,0,0
302382,0,0
400574,0,0
434267,0,0
379667,0,0
368337,0,0
39218,0,0
557720,0,0
440310,0,0
223360,0,0
521741,0,0
149252,0,0
480134,0,0
294516,0,0
393852,0,0
510961,0,0
505809,0,0
102858,1,0
310932,0,0
137270,0,0
99618,0,0
106972,0,0
328986,0,0
564028,0,0
50262,0,0
137374,0,0
433957,0,0
352038,0,0
167052,0,0
411067,0,0
47306,0,0
395472,0,0
470754,0,0
533571,0,0
102546,0,0
177353,0,0
330287,0,0
154385,0,0
97067,0,0
177213,0,0
131185,0,0
343379,0,0
2797,0,0
128260,0,0
41888,0,0
489984,0,0
132631,0,0
168959,0,0
180135,0,0
572834,0,0
285770,0,0
473986,0,0
140632,0,0
311270,0,0
515226,0,0
273658,0,0
170469,0,0
304448,0,0
302045,0,0
192884,0,0
469671,0,0
145173,0,0
370135,0,0
284900,0,0
507074,0,0
157958,0,0
86325,0,0
154256,0,0
131405,0,0
85309,0,0
238530,0,0
331825,0,0
564710,0,0
458289,0,0
264052,0,0
184454,0,0
183592,0,0
33447,0,0
76649,0,0
8643,0,0
254705,0,0
267629,0,0
522962,0,0
584370,0,0
321530,0,0
482251,0,0
27045,0,0
110644,0,0
322547,0,0
61159,0,0
453923,0,0
514747,0,0
539755,0,0
484197,0,0
299370,0,0
34399,0,0
343953,1,0
291468,0,0
319873,0,0
339102,0,0
175679,0,0
227297,0,0
228060,0,0
208248,0,0
226508,0,0
112141,0,0
286569,0,0
555118,0,0
301685,0,0
538544,0,0
570828,0,0
244621,0,0
485089,0,0
169715,0,0
341300,0,0
94902,0,0
588630,0,0
251871,0,0
496752,0,0
260494,0,0
512273,0,0
36653,0,0
577708,0,0
67400,0,0
158980,1,0
565317,1,0
18983,0,0
506623,0,0
470731,0,0
246585,0,0
285713,0,0
380172,0,0
528845,0,0
68954,0,0
279168,0,0
346635,0,0
240056,0,0
155913,0,0
110713,0,0
350330,0,0
251675,0,0
211152,0,0
328404,0,0
491843,1,0
252974,0,0
262874,0,0
241006,0,0
586184,0,0
64972,0,0
561490,0,0
451726,0,0
455648,0,0
430221,0,0
94073,1,0
102064,0,0
239654,0,0
211423,0,0
454619,1,0
191860,0,0
535434,0,0
251748,0,0
52434,0,0
77745,0,0
96472,0,0
535941,0,0
274136,0,0
451056,0,0
574761,0,0
91015,0,0
172203,0,0
206035,0,0
189868,0,0
73652,0,0
559617,0,0
154292,0,0
372527,0,0
131870,0,0
246299,0,0
17570,0,0
63271,0,0
41849,0,0
223830,0,0
367113,0,0
188025,0,0
259115,0,0
424257,0,0
193264,0,0
168006,0,0
22407,0,0
31337,0,0
425970,0,0
547245,0,0
579598,0,0
569431,0,0
499882,0,0
540282,0,0
546388,0,0
389484,0,0
70501,0,0
291587,0,0
97134,0,0
57839,0,0
321573,0,0
449231,0,0
131659,0,0
234833,0,0
472306,0,0
381381,0,0
172018,0,0
538508,0,0
97711,0,0
534539,0,0
185305,0,0
498640,0,0
268916,0,0
112364,0,0
151416,0,0
346089,0,0
126235,0,0
519139,0,0
46351,0,0
499168,0,0
508063,0,0
8865,0,0
274849,1,0
24923,0,0
562841,0,0
492238,0,0
537641,0,0
399813,0,0
77495,0,0
513261,0,0
523709,0,0
37502,0,0
558768,0,0
575849,0,0
191976,0,0
86306,0,0
277695,0,0
481526,0,0
330360,0,0
447531,0,0
16099,0,0
427235,0,0
284696,0,0
451500,0,0
130399,0,0
180630,0,0
330881,0,0
100132,0,0
423346,0,0
136287,0,0
447823,0,0
178562,0,0
67602,0,0
441992,1,0
48332,0,0
289035,0,0
482427,0,0
154843,0,0
284864,0,0
429203,0,0
559837,0,0
300798,0,0
455582,1,0
364454,0,0
272560,0,0
384343,0,0
169058,0,0
542822,1,0
533977,0,0
192988,0,0
303788,0,0
215572,0,0
24536,0,0
117374,0,0
545132,0,0
139940,0,0
522810,0,0
567142,0,0
240973,0,0
299062,0,0
302722,0,0
2527,0,0
204924,0,0
210305,0,0
83735,0,0
154397,0,0
464379,0,0
244712,0,0
89403,0,0
266605,0,0
580763,0,0
80729,0,0
542200,0,0
420716,0,0
171220,0,0
524234,0,0
127125,0,0
566747,0,0
150170,0,0
586990,0,0
163521,0,0
203194,0,0
434643,0,0
47397,0,0
331048,0,0
281850,0,0
367586,0,0
205500,0,0
140860,0,0
245231,0,0
36791,0,0
90329,0,0
50990,0,0
237245,0,0
426927,0,0
561188,0,0
468474,0,0
126920,0,0
552217,0,0
589728,0,0
490458,0,0
81198,0,0
160716,0,0
129828,0,0
443543,0,0
117619,0,0
139676,0,0
319522,0,0
491582,0,0
568468,0,0
156187,0,0
91920,0,0
180336,1,0
167073,1,0
549937,1,0
503639,0,0
583744,0,0
427041,0,0
244775,0,0
412539,1,0
390161,0,0
132204,0,0
105820,0,0
243658,0,0
196478,0,0
62801,0,0
327486,0,0
392062,0,0
514129,0,0
360502,0,0
340274,0,0
89473,0,0
496968,0,0
47840,0,0
490993,1,0
26347,0,0
338318,0,0
9332,0,0
182093,0,0
577113,0,0
85239,0,0
222280,0,0
346213,0,0
50849,0,0
503810,0,0
294224,0,0
453734,0,0
439171,0,0
108473,0,0
37299,0,0
116890,0,0
33590,0,0
179301,0,0
158146,0,0
483706,0,0
408625,0,0
584704,0,0
169662,0,0
573258,0,0
5977,0,0
121067,0,0
104497,0,0
522500,0,0
501413,0,0
52809,0,0
155527,0,0
342855,0,0
524934,0,0
193080,0,0
242551,0,0
213395,0,0
259076,0,0
410851,0,0
72823,0,0
453342,0,0
342834,0,0
120520,0,0
487277,0,0
462530,0,0
517199,0,0
244460,0,0
232746,0,0
345565,0,0
336671,0,0
59309,0,0
434048,0,0
135738,0,0
370671,0,0
593899,0,0
240552,0,0
82290,0,0
496988,0,0
229861,0,0
113054,0,0
227351,0,0
93883,0,0
320250,0,0
35329,0,0
432210,0,0
208591,0,0
104582,0,0
111245,0,0
331696,0,0
328570,0,0
40251,0,0
384034,1,0
408475,0,0
36712,0,0
426550,0,0
387914,0,0
525424,0,0
398764,0,0
180974,0,0
518127,0,0
431860,0,0
120752,0,0
319287,0,0
95557,0,0
19469,0,0
112806,0,0
129138,0,0
535888,0,0
243840,0,0
589123,0,0
125964,0,0
561588,0,0
358808,0,0
46623,0,0
105476,0,0
25779,0,0
383681,0,0
276051,0,0
17811,0,0
404392,0,0
299101,0,0
164472,0,0
534336,0,0
253309,0,0
296131,0,0
410404,0,0
457990,0,0
507241,0,0
541094,0,0
234006,0,0
483585,0,0
92343,0,0
181009,0,0
488507,0,0
532376,0,0
36960,0,0
72144,0,0
470690,0,0
128476,0,0
557851,0,0
582549,0,0
588309,0,0
231322,0,0
17836,0,0
16206,0,0
171511,0,0
313402,1,0
570984,0,0
349908,0,0
592422,0,0
502126,0,0
273118,0,0
299759,0,0
585614,0,0
130093,0,0
1869,0,0
436862,0,0
483161,0,0
364681,0,0
175203,0,0
310901,0,0
9301,0,0
96097,0,0
172316,0,0
577174,0,0
576485,0,0
482538,0,0
74011,0,0
373231,0,0
225797,0,0
338452,0,0
111456,0,0
447542,1,0
11742,0,0
232196,0,0
298067,0,0
231727,0,0
8202,0,0
545366,0,0
481293,0,0
329222,0,0
472693,0,0
204205,0,0
523305,0,0
77766,0,0
311088,0,0
341831,0,0
40928,0,0
180130,0,0
166530,0,0
173583,0,0
62421,0,0
428055,0,0
555089,0,0
336269,0,0
188140,0,0
309095,0,0
92097,0,0
187,0,0
574744,0,0
2254,0,0
167338,0,0
80510,0,0
116141,0,0
126,0,0
397516,0,0
235155,0,0
264516,0,0
113268,0,0
454062,1,0
232316,0,0
299670,0,0
334606,0,0
183805,1,0
288547,0,0
288453,0,0
423020,0,0
121144,0,0
455672,0,0
478197,0,0
226155,0,0
120470,0,0
149583,0,0
81756,0,0
444155,0,0
474473,0,0
234190,0,0
252991,0,0
432322,0,0
497764,0,0
54571,0,0
172130,0,0
221481,0,0
501554,0,0
85904,0,0
491710,0,0
113878,0,0
340616,0,0
108264,0,0
526221,0,0
115480,0,0
578614,0,0
146440,1,0
396098,0,0
31039,0,0
49901,0,0
157875,0,0
495033,0,0
269974,0,0
88978,0,0
159017,0,0
581731,0,0
6370,0,0
90005,0,0
295187,0,0
435573,0,0
306983,0,0
360291,0,0
27896,0,0
199702,0,0
127491,0,0
308285,0,0
130877,0,0
197895,0,0
329198,0,0
582610,0,0
484709,0,0
158374,0,0
515117,0,0
171408,0,0
546971,0,0
386338,0,0
374203,0,0
236747,0,0
569660,0,0
166053,0,0
55027,0,0
459817,0,0
486686,0,0
257784,0,0
202874,0,0
439448,0,0
324271,0,0
301742,0,0
213740,0,0
13712,0,0
378128,0,0
204622,1,0
26314,0,0
204254,0,0
352425,0,0
31576,1,0
469659,0,0
66488,0,0
